Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
156377,The Elephant Man,Bernard Pomerance,"Pomerance, Bernard",,"=""0802130410""","=""9780802130419""",0,4.11,Grove Press,Paperback,72,1994,1979,,2013/11/20,to-read,to-read (#410),to-read,,,,,,,0,,,,,
318431,Long Walk to Freedom,Nelson Mandela,"Mandela, Nelson",,"=""0316548189""","=""9780316548182""",0,4.29,Back Bay Books,Paperback,656,1995,1994,,2013/11/19,to-read,to-read (#409),to-read,,,,,,,0,,,,,
524005,Ambient,Jack Womack,"Womack, Jack",,"=""0802134947""","=""9780802134943""",3,3.89,Grove Press,Paperback,259,1997,1987,2014/12/03,2013/11/18,cyberpunk,cyberpunk (#2),read,,,,,,,0,,,,,
82660,Tonio Kröger,Thomas Mann,"Mann, Thomas",J. White,"=""185399345X""","=""9781853993459""",3,3.75,Bristol Classical Press,Paperback,67,2013,1903,2013/11/19,2013/11/18,germany,germany (#1),read,"I missed these long, sprawling sentences",,,,,,0,,,,,
12544648,Cracking the Coding Interview: 150 Programming Questions and Solutions,Gayle Laakmann McDowell,"McDowell, Gayle Laakmann",,"=""1466208686""","=""9781466208681""",0,4.30,Createspace,Paperback,500,2011,2008,,2013/11/17,to-read,to-read (#408),to-read,,,,,,,0,,,,,
189954,Memoirs of a Revolutionary,Victor Serge,"Serge, Victor","Charles Lamb, Peter Sedgwick","=""0877458278""","=""9780877458272""",0,4.41,University Of Iowa Press,Paperback,446,2002,1951,,2013/11/17,to-read,to-read (#407),to-read,,,,,,,0,,,,,
18840,The Common Reader,Virginia Woolf,"Woolf, Virginia",,"=""015602778X""","=""9780156027786""",0,4.17,Mariner Books,Paperback,272,2002,1925,,2013/11/17,to-read,to-read (#406),to-read,,,,,,,0,,,,,
12818088,Mining of Massive Datasets,Anand Rajaraman,"Rajaraman, Anand",Jeffrey D. Ullman,"=""1107015359""","=""9781107015357""",0,4.41,Cambridge University Press,Hardcover,326,2011,2011,,2013/11/14,to-read,to-read (#405),to-read,,,,,,,0,,,,,
9206187,Everything is Obvious: Once You Know the Answer,Duncan J. Watts,"Watts, Duncan J.",,"=""0385531680""","=""9780385531689""",0,3.79,Crown Business,Hardcover,352,2011,2011,,2013/11/14,to-read,to-read (#404),to-read,,,,,,,0,,,,,
8034188,Where Good Ideas Come From: The Natural History of Innovation,Steven Johnson,"Johnson, Steven",,"=""1594487715""","=""9781594487712""",0,4.02,Riverhead Books,Hardcover,336,2010,2010,,2013/11/14,to-read,to-read (#403),to-read,,,,,,,0,,,,,
13637215,Spillover: Animal Infections and the Next Human Pandemic,David Quammen,"Quammen, David",,"=""0393066800""","=""9780393066807""",0,4.24,W. W. Norton,Hardcover,587,2012,2012,,2013/11/13,to-read,to-read (#402),to-read,,,,,,,0,,,,,
94034,Q,Luther Blissett,"Blissett, Luther","Shaun Whiteside, Wu  Ming","=""0156031965""","=""9780156031967""",0,4.12,Mariner Books,Paperback,768,2005,1999,,2013/11/12,to-read,to-read (#401),to-read,,,,,,,0,,,,,
85009,Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,"Gamma, Erich","Ralph Johnson, John Vlissides, Richard Helm","=""0201633612""","=""9780201633610""",0,4.14,Addison-Wesley Professional,Hardcover,416,1994,1994,,2013/11/12,to-read,to-read (#400),to-read,,,,,,,0,,,,,
185099,A People's History of the World,Chris Harman,"Harman, Chris",,"=""189887655X""","=""9781898876557""",0,3.98,Bookmarks,Paperback,500,1999,1999,,2013/11/12,to-read,to-read (#399),to-read,,,,,,,0,,,,,
564701,Wreckers of Civilisation: The Story of COUM Transmissions and Throbbing Gristle,Simon Ford,"Ford, Simon",,"=""1901033600""","=""9781901033601""",0,4.31,Black Dog Publishing,Paperback,300,1999,1999,,2013/11/11,to-read,to-read (#398),to-read,,,,,,,0,,,,,
17674969,Life at the Speed of Light: From the Double Helix to the Dawn of Digital Life,J. Craig Venter,"Venter, J. Craig",,"=""0670025402""","=""9780670025404""",4,3.87,Viking,Hardcover,240,2013,2013,2015/03/02,2013/11/10,"biology, non-fiction","biology (#12), non-fiction (#53)",read,"A history of modern genomics with a foray into a relatively new field, synthetic biology, here Venter summarizes his work on microbial genomes, later on the human genome and on creating new life out of existing microbes. He's a great writer when it comes to scientific details, I wouldn't hesitate to recommend this book to high school students interested in going into the field, or lay people interested in recent developments. Did you know Venter was involved in the development of Expressed Sequence Tags (ESTs)? I didn't, and yet I used them in my BSc-thesis!<br/><br/>Some people (Creationists?) might be put off by his very mechanistic view, proteins are machines, DNA is software, cells are assembly lines. I'm not.",,,,,,0,,,,,
24770,"Uglies (Uglies, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""0689865384""","=""9780689865381""",0,3.86,Simon Pulse,Paperback,425,2005,2005,,2013/11/10,to-read,to-read (#397),to-read,,,,,,,0,,,,,
1539380,Sakamoto Ryoma and the Meiji Restoration,Marius B. Jansen,"Jansen, Marius B.",,"=""0231101732""","=""9780231101738""",0,4.20,Columbia University Press,Paperback,423,1995,1971,,2013/11/07,to-read,to-read (#396),to-read,,,,,,,0,,,,,
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",0,3.86,W. W. Norton & Company,Paperback,142,1982,1954,,2013/11/05,to-read,to-read (#395),to-read,,,,,,,0,,,,,
101869,The Atrocity Archives,Charles Stross,"Stross, Charles",,"=""0441013651""","=""9780441013654""",3,3.97,Ace,Paperback,345,2006,2004,2015/09/03,2013/11/05,,,read,"In short: 2.5, Lovecraft + <a href=""http://bofh.ntk.net/BOFH/"">BOFH</a> + Hellboy + Dilbert<br/><br/>Sometimes, you find a book clearly written by the author for her/himself. This is one of these books - set in a Lovecraftian universe with unspeakable evil waiting out there, doing higher mathematics can open gates or call these creatures to possess you or your surroundings. There's a secret government agency charged with finding mathematicians stumbling into the wrong invocations, who promptly recruit them to protect the world. Two stories - the larger one featuring Nazis, alternative universes, body possession, and a shorter one featuring bureaucratic powerplays.<br/><br/>As with Accelerando (which I aborted and may need to give another chance), Stross loves throwing out technical sentences that make no sense. In Accelerando it was stuff like <a href=""https://en.wikipedia.org/wiki/Artificial_neural_network"">artificial neural networks</a> behaving like AI, here it's sentences like ""I fuzzed its eigenvector but good"", or this one:<br/><br/><blockquote><br/>So this thing... it's a very precise transformation through the Mandelbrot set. Which you guys have used as a map onto a Linde continuum, right? Why don't they just set up an n-dimensional homogeneous matrix transformation? It's so much more intuitively obvious.""<br/></blockquote><br/><br/>Star Trek's techno-babble is at least internally consistent!<br/><br/>Yet Stross seems to have worked in IT in a large organisation, there's quite a few people who might find this funny:<br/><br/><blockquote><br/>Harriet has been having problems with her email system and asked my advice; I don't know quite what went wrong, but she ended up blowing five days of the departmental training budget attending a course on sendmail configuration. Took her three weeks to stop twitching every time somebody mentioned rules.<br/></blockquote><br/><br/>Some more ""bad"" things: Every character speaks and behaves exactly the same, the protagonist's love interest is a nerd Gibson wet-dream (hot! goth clothes! stays up all night to read Knuth! etc. pp.), the protagonist just knows stuff the story needs him to know (he goes from system administrator to knowing how to defuse an atomic bomb in ~80 pages), several glaring plot-holes (why is there a experienced secret specialized anti-paranormal SAS unit but all of them see magic for the first time when the protagonist uses it?), framing the holocaust as a needed sacrifice for a death spell is pretty bad taste, and more. But well, as the afterword says (weirdly defensive): ""Nobody forced you to read it by holding a gun to your head"". <br/><br/>I guess fans of Dresden Files or The Martian might like this, similar humor. Or system-admins who know the BOFH archive by heart.<br/><br/>P.S.: Interestingly, there's a joke about GCHQ listening on Americans while the NSA listens in on the British so both agencies can exchange intel without doing something illegal - something which was officially proven about 8 years after this book came out.",,,,,,0,,,,,
11493988,The Architecture of Open Source Applications,Amy  Brown,"Brown, Amy",Greg Wilson,"=""1257638017""","=""9781257638017""",0,3.62,Lulu,Paperback,432,2011,2011,,2013/11/05,to-read,to-read (#394),to-read,,,,,,,0,,,,,
17847861,Undiluted Hocus-Pocus: The Autobiography of Martin Gardner,Martin Gardner,"Gardner, Martin",,"=""0691159912""","=""9780691159911""",0,3.29,Princeton University Press,Hardcover,288,2013,2013,,2013/11/04,to-read,to-read (#393),to-read,,,,,,,0,,,,,
15802325,Brilliant Blunders: From Darwin to Einstein - Colossal Mistakes by Great Scientists That Changed Our Understanding of Life and the Universe,Mario Livio,"Livio, Mario",,"=""1439192367""","=""9781439192368""",0,3.44,Simon & Schuster,Hardcover,342,2013,2013,,2013/11/03,to-read,to-read (#392),to-read,,,,,,,0,,,,,
15999525,Darwin Deleted: Imagining a World without Darwin,Peter J. Bowler,"Bowler, Peter J.",,"=""0226068676""","=""9780226068671""",0,3.36,University Of Chicago Press,Hardcover,328,2013,2013,,2013/11/03,to-read,to-read (#391),to-read,,,,,,,0,,,,,
1137506,Making Modern Science: A Historical Survey,Peter J. Bowler,"Bowler, Peter J.",Iwan Rhys Morus,"=""0226068617""","=""9780226068619""",0,3.74,University Of Chicago Press,Paperback,538,2005,2005,,2013/11/03,to-read,to-read (#390),to-read,,,,,,,0,,,,,
10087892,All Things Shining: Reading the Western Classics to Find Meaning in a Secular Age,Hubert L. Dreyfus,"Dreyfus, Hubert L.",Sean Dorrance Kelly,"=""1439101701""","=""9781439101704""",0,3.63,Free Press,ebook,272,2011,2010,,2013/11/02,to-read,to-read (#389),to-read,,,,,,,0,,,,,
18699139,Intuitive Biostatistics: A Nonmathematical Guide to Statistical Thinking,Harvey Motulsky,"Motulsky, Harvey",,"=""0199946647""","=""9780199946648""",5,4.08,"Oxford University Press, USA",Paperback,540,2013,1995,2014/03/10,2013/11/02,"non-fiction, mathematics","non-fiction (#33), mathematics (#1)",read,"I think that when I took stats during my university courses, the focus was all wrong. It was like this:<br/><br/>here are some numbers, put them into the formula for the t-test, when the number that comes out is below 0.05 write ""I reject the Null Hypothesis with a p-value of X"". I never really learned about the basic assumptions behind this test (and all the other ones), nor did I learn about how to interpret and actually <i>think</i> about these results. Did I make mistakes in my analysis? What are possible mistakes? What could I do better? <i>What did I actually do there?</i><br/><br/>Here's a great book for exactly that set of problems - it starts off with an introduction and explanation of all the basic words and teachings of statistics (p-values, cutoffs, etc.), then goes to the basic tests (t-test, non-parametric tests, ANOVA etc.).. each method isn't introduced from the math angle, in fact the book has maybe 5 to 10 formulas, but lists the basic assumptions of the method and what you can glance from the results.<br/><br/>One caveat: Like most statisticians, Motulsky has opinions: 95% CIs are more intuitive to understand than t-tests, basing analyses on smoothed data is crap, etc. Might not be everyone's cup of tea. Motulsky also the author of the GraphPrism software for statistical analysis so that one's frequently featured (example: ""I made this analysis using Graphpad.""). To make up for that, there's an appendix on R and Excel.<br/><br/>Can a book be bad that features 4 or 5 XKCD comics? Can a book be bad when the author trawls amazon.com and writes <a href=""http://www.amazon.com/Studyguide-Intuitive-Biostatistics-Nonmathematical-Statistical/dp/1478497548"">bad reviews for fraudulent study guides</a>? Or who writes rad reviews <a href=""http://www.amazon.com/review/R2KXEUXCLKIZ04/ref=cm_cr_dp_cmt?ie=UTF8&ASIN=B0002VS8UQ&channel=detail-glance&nodeID=468642&store=videogames#wasThisHelpful"">about Dragonball</a> (boring reality would say that this was a child of Motulsky, but <i>I want to believe</i>)? <br/><br/>Recommended for: scientists, decision makers, other people who regularly work with statistics.<br/><br/>Slightly recommended for: Students - there might be too much high-level detail and opinion in here if you need to cram for a test, there are other books for that which focus on the actual math. But if you want to work in stats later it might be a good decision to read through this book.",,,,,,0,,,,,
356882,The Heike Story: A Modern Translation of the Classic Tale of Love and War (Tuttle Classics),Anonymous,"Anonymous, Anonymous","Eiji Yoshikawa, Kenkichi Sugimoto, Fuki Wooyenaka Uramatsu","=""0804833184""","=""9780804833189""",0,3.89,Tuttle Publishing,Paperback,640,1989,1371,,2013/11/02,to-read,to-read (#388),to-read,,,,,,,0,,,,,
299652,The Universal Computer: The Road from Leibniz to Turing,Martin D. Davis,"Davis, Martin D.",,"=""0393047857""","=""9780393047851""",0,4.10,W. W. Norton & Company,Hardcover,272,2000,2000,,2013/11/01,to-read,to-read (#387),to-read,,,,,,,0,,,,,
12485540,An introduction to cybernetics,William Ross Ashby,"Ashby, William Ross",,"=""""","=""2940021363341""",0,4.02,"New York, J. Wiley",Nook,0,,1959,,2013/11/01,to-read,to-read (#386),to-read,,,,,,,0,,,,,
6464937,Too Much Happiness,Alice Munro,"Munro, Alice",,"=""0307269760""","=""9780307269768""",0,3.83,Knopf,Hardcover,304,2009,2009,,2013/11/01,to-read,to-read (#385),to-read,,,,,,,0,,,,,
88442,Austerlitz,W.G. Sebald,"Sebald, W.G.",Anthea Bell,"=""0140297995""","=""9780140297997""",0,4.04,Penguin Books Ltd,Paperback,415,2002,2001,,2013/11/01,to-read,to-read (#384),to-read,,,,,,,0,,,,,
18274616,Shame and the Captives,Tom Keneally,"Keneally, Tom",,"=""085798098X""","=""9780857980984""",0,3.21,Random House Australia Pty Ltd,Paperback,323,2013,2013,,2013/10/31,to-read,to-read (#383),to-read,,,,,,,0,,,,,
2855,A Short History of Decay,Emil Cioran,"Cioran, Emil",Richard Howard,"=""1559704640""","=""9781559704649""",0,4.29,Arcade Publishing,Paperback,186,1998,1949,,2013/10/31,to-read,to-read (#382),to-read,,,,,,,0,,,,,
9646,Homage to Catalonia,George Orwell,"Orwell, George",Lionel Trilling,"=""0156421178""","=""9780156421171""",3,4.14,"Harcourt, Inc.(Harvest Book)",Paperback,232,1980,1938,2013/11/16,2013/10/31,autobiography,autobiography (#4),read,"More a contemporary document than a novel - mostly written because Orwell felt that the (inter)national press grossly misrepresented the civil war in Spain and he tried to contradict the general opinions of the war. Has some <i>dry</i> chapters full of acronyms (P.O.U.M, P.O.E., F.A.I. etc.), and Orwell rightfully warns the readers before these specific chapters, but contains one of the best descriptions I've ever read on what it's like being shot in the throat (""Not being in pain, I felt a vague satisfaction. This ought to please my wife, I thought; she had always wanted me to be wounded, which would save me from being killed when the great battle came etc."")<br/><br/>Guess I have to read up more on the Spanish civil war! ",,,,,,0,,,,,
